text,label,intent_name
Submitting customs declaration for iron ore HS code 8703.23 value 902201 DDP,2,submit_customs_docs
Port state control inspection procedures for Liberia flag vessels,8,ask_regulations
Submitting SAD document for import of coal origin China consignee Louis Dreyfus,2,submit_customs_docs
Extend stay: CMA CGM Rio requires additional 20 days alongside for crude oil,5,modify_berth_booking
Safety incident: crew injury on Hapag Dubai during lashing operations,3,report_port_incident
CMA CGM Rio requesting quay space for discharge of iron ore ETA 2024-05-21 LOA 159m GRT 120507,0,request_berth_booking
Standby tug for CMA CGM Rio during cargo transfer operations,7,request_pilotage_tug
Stevedoring charges for electronics discharge rate 1982 MT per hour,4,ask_tariff_rates
Cargo manifest declaration for CMA CGM Rio voyage 26 loading chemicals destination Spain,9,declare_cargo_manifest
Port incident: ONEU3334445 collapsed during stacking at yard block C3,3,report_port_incident
What is the ETB for COSCO Shanghai at terminal CTA?,1,ask_vessel_schedule
Amend berth booking: Maersk Edmonton new ETA 2024-08-25 original booking 2024-02-9,5,modify_berth_booking
Modify: ZIM Haifa shifting from berth 4 to 17 for cargo segregation,5,modify_berth_booking
Track container MSCU1234567 last reported location?,6,track_container
Book berth for HMM Busan at Euromax terminal ETA 2024-04-19 draft 14m alongside port,0,request_berth_booking
Incident: CMA CGM Rio allision with jetty during berthing maneuver,3,report_port_incident
Ballast water management requirements at Shanghai for MSC Geneva,8,ask_regulations
Escort tug request for Maersk Edmonton in restricted channel due to rough seas,7,request_pilotage_tug
Cancel berth reservation for CMA CGM Rio voyage 75,5,modify_berth_booking
Tug service rates for HMM Busan gross tonnage 125478 at Hamburg,4,ask_tariff_rates
Cargo manifest declaration for Evergreen Tokyo voyage 346 loading steel coils destination France,9,declare_cargo_manifest
Customs docs: commercial invoice 85276 electronics value 4967384 Incoterm CIF,2,submit_customs_docs
Pilotage required for ro-ro vessel CMA CGM Rio draft 16m arriving 2024-02-12,7,request_pilotage_tug
OPL (Outer Port Limit) anchorage regulations for car carrier vessels,8,ask_regulations
Regulations for handling steel coils IMO class 9 at Delta?,8,ask_regulations
What is the ETB for Yang Ming Kaohsiung at terminal CTA?,1,ask_vessel_schedule
Cancel berth reservation for Evergreen Tokyo voyage 670,5,modify_berth_booking
Regulations for handling coal IMO class 7 at CTB?,8,ask_regulations
Out of gauge cargo declaration: containers dimensions 12x2x3m,9,declare_cargo_manifest
Track container MSCU1234567 last reported location?,6,track_container
OPL (Outer Port Limit) anchorage regulations for car carrier vessels,8,ask_regulations
Standby tug for Yang Ming Kaohsiung during cargo transfer operations,7,request_pilotage_tug
Cargo manifest declaration for CMA CGM Rio voyage 542 loading LNG destination Turkey,9,declare_cargo_manifest
Status inquiry: ZIMU1239874 customs hold or released?,6,track_container
Submitting customs declaration for iron ore HS code 2709.00 value 807460 CFR,2,submit_customs_docs
Arrival window for Maersk Edmonton at pilot station 3 to 29,1,ask_vessel_schedule
When does MSC Geneva depart Singapore bound for South Korea?,1,ask_vessel_schedule
Environmental compliance: scrubber washwater discharge rules at Rotterdam,8,ask_regulations
Submitting manifest: flat rack containers total 6179 TEU on Hapag Dubai,9,declare_cargo_manifest
Environmental compliance: scrubber washwater discharge rules at Busan,8,ask_regulations
Berth swap requested between Yang Ming Kaohsiung and HMM Busan at CTB,5,modify_berth_booking
Submitting SAD document for import of frozen meat origin Chile consignee Olam,2,submit_customs_docs
Berth swap requested between COSCO Shanghai and Evergreen Tokyo at PSA,5,modify_berth_booking
ETD for Maersk Edmonton after cargo operations complete?,1,ask_vessel_schedule
Demurrage rates for containers at Delta after free time expires,4,ask_tariff_rates
Incident: Evergreen Tokyo allision with jetty during berthing maneuver,3,report_port_incident
Book berth for CMA CGM Rio at HIT terminal ETA 2024-09-19 draft 11m alongside port,0,request_berth_booking
Standby tug for Hapag Dubai during cargo transfer operations,7,request_pilotage_tug
Double tug configuration for ONE Bangkok due to adverse currents,7,request_pilotage_tug
Need pier allocation for bulk carrier ZIM Haifa loading wheat ETD 2024-08-14,0,request_berth_booking
Cargo manifest declaration for HMM Busan voyage 120 loading textiles destination South Korea,9,declare_cargo_manifest
Where is container ZIMU1239874 currently in port?,6,track_container
Demurrage rates for containers at APM after free time expires,4,ask_tariff_rates
Manifest amendment: container ONEU3334445 cargo description changed to frozen meat,9,declare_cargo_manifest
Incident report: Hapag Dubai damaged fender at berth 12 during mooring,3,report_port_incident
Requesting vessel schedule for COSCO Shanghai IMO 9229504,1,ask_vessel_schedule
Mooring gang requested for HMM Busan at berth 2 ETA 2024-01-11,7,request_pilotage_tug
Submitting SAD document for import of bauxite origin China consignee Bunge,2,submit_customs_docs
Dangerous goods manifest: crude oil UN number 1643 class 1 container COSU7654321,9,declare_cargo_manifest
Port dues for CMA CGM Rio net tonnage 14394 stay duration 5 days,4,ask_tariff_rates
Berth reservation: Hapag Dubai arriving 2024-02-26 with reefer containers total 5387 TEU,0,request_berth_booking
What are the cargo handling charges for containers per metric ton at PSA?,4,ask_tariff_rates
Phytosanitary certificate submitted for agricultural cargo chemicals container ZIMU1239874,2,submit_customs_docs
Phytosanitary certificate submitted for agricultural cargo electronics container OOLU4567890,2,submit_customs_docs
Tariff inquiry: container storage fees for flat rack after 12 days free time,4,ask_tariff_rates
Tracking: OOLU4567890 discharge completion time at terminal LBCT,6,track_container
Port state control inspection procedures for Malta flag vessels,8,ask_regulations
Stevedoring charges for wheat discharge rate 454 MT per hour,4,ask_tariff_rates
Berth change request: MSC Geneva needs deeper draft berth 21 draft 9m,5,modify_berth_booking
Berth change request: Maersk Edmonton needs deeper draft berth 20 draft 16m,5,modify_berth_booking
Tariff inquiry: container storage fees for tank after 18 days free time,4,ask_tariff_rates
Reporting equipment failure: crane QC02 breakdown at berth 4,3,report_port_incident
Tug services: Yang Ming Kaohsiung unberthing from CTA ETD 2024-08-22,7,request_pilotage_tug
Tug service rates for ONE Bangkok gross tonnage 36706 at Busan,4,ask_tariff_rates
Track container OOLU4567890 last reported location?,6,track_container
Arrival window for ZIM Haifa at pilot station 6 to 26,1,ask_vessel_schedule
Submitting SAD document for import of bauxite origin South Africa consignee Odebrecht,2,submit_customs_docs
Certificate of origin attached for electronics HS code 0901.11 preferential origin Argentina,2,submit_customs_docs
Schedule inquiry: ONE Bangkok arriving Rotterdam berth 9,1,ask_vessel_schedule
Book berth for ZIM Haifa at APM terminal ETA 2024-08-10 draft 13m alongside starboard,0,request_berth_booking
Port state control inspection procedures for Panama flag vessels,8,ask_regulations
Is HLCU5556667 available for collection at APM gate?,6,track_container
ETA for Evergreen Tokyo voyage 105 from Russia?,1,ask_vessel_schedule
Reschedule: MSC Geneva advance cargo operations to 2024-07-21 due to weather,5,modify_berth_booking
Cancel pilot order for COSCO Shanghai ETA changed to 2024-04-13,5,modify_berth_booking
ONE Bangkok requesting quay space for discharge of chemicals ETA 2024-04-18 LOA 194m GRT 140335,0,request_berth_booking
Reporting delay: cargo operations suspended at terminal APM due to heavy rain,3,report_port_incident
Book berth for Maersk Edmonton at PSA terminal ETA 2024-01-11 draft 9m alongside port,0,request_berth_booking
Customs docs: commercial invoice 13040 steel coils value 1549632 Incoterm EXW,2,submit_customs_docs
Need berth booking for car carrier Hapag Dubai carrying crude oil ETA 2024-02-24 LOA 362 meters,0,request_berth_booking
Final cargo manifest for HMM Busan total 30863 MT 12620 TEU Hamburg to Italy,9,declare_cargo_manifest
Tug services: Yang Ming Kaohsiung unberthing from Euromax ETD 2024-03-12,7,request_pilotage_tug
What is the pilotage fee for LOA 196m vessel entering Los Angeles?,4,ask_tariff_rates
Port dues for MSC Geneva net tonnage 23537 stay duration 13 days,4,ask_tariff_rates
Container COSU7654321 loaded on which vessel voyage?,6,track_container
Need pier allocation for general cargo Maersk Edmonton loading crude oil ETD 2024-06-19,0,request_berth_booking
Requesting wharfage rates for LNG carrier vessels at Los Angeles,4,ask_tariff_rates
Need pier allocation for general cargo Maersk Edmonton loading chemicals ETD 2024-07-12,0,request_berth_booking
Container MSCU1234567 loaded on which vessel voyage?,6,track_container
Reschedule: Maersk Edmonton advance cargo operations to 2024-02-24 due to weather,5,modify_berth_booking
Reporting delay: cargo operations suspended at terminal PSA due to high winds,3,report_port_incident
Schedule inquiry: Maersk Edmonton arriving Hamburg berth 7,1,ask_vessel_schedule
Berth reservation: COSCO Shanghai arriving 2024-08-10 with tank containers total 3183 TEU,0,request_berth_booking
Incident: Hapag Dubai allision with jetty during berthing maneuver,3,report_port_incident
Environmental compliance: scrubber washwater discharge rules at Hamburg,8,ask_regulations
Tariff inquiry: container storage fees for dry van after 17 days free time,4,ask_tariff_rates
Final cargo manifest for COSCO Shanghai total 5557 MT 17602 TEU Singapore to France,9,declare_cargo_manifest
When does HMM Busan depart Los Angeles bound for India?,1,ask_vessel_schedule
Pilotage required for car carrier Yang Ming Kaohsiung draft 16m arriving 2024-04-14,7,request_pilotage_tug
Modify: Yang Ming Kaohsiung shifting from berth 4 to 21 for cargo segregation,5,modify_berth_booking
Need berth booking for bulk carrier HMM Busan carrying chemicals ETA 2024-08-14 LOA 163 meters,0,request_berth_booking
Extend stay: HMM Busan requires additional 18 days alongside for steel coils,5,modify_berth_booking
Double tug configuration for MSC Geneva due to adverse currents,7,request_pilotage_tug
Is YMLU7778889 available for collection at Matson gate?,6,track_container
Tracking: MAEU9876543 discharge completion time at terminal PSA,6,track_container
Arrival window for ONE Bangkok at pilot station 14 to 21,1,ask_vessel_schedule
Demurrage rates for containers at HIT after free time expires,4,ask_tariff_rates
Requesting anchorage for Hapag Dubai awaiting berth availability for coal discharge,0,request_berth_booking
Cancel berth reservation for Hapag Dubai voyage 461,5,modify_berth_booking
Container ZIMU1239874 loaded on which vessel voyage?,6,track_container
Schedule inquiry: HMM Busan arriving Shanghai berth 11,1,ask_vessel_schedule
Reefer cargo list attached for Maersk Edmonton 1477 refrigerated containers set temps included,9,declare_cargo_manifest
Safety incident: crew injury on ZIM Haifa during lashing operations,3,report_port_incident
Double tug configuration for ZIM Haifa due to adverse currents,7,request_pilotage_tug
Container YMLU7778889 customs inspection status?,6,track_container
Port dues for Maersk Edmonton net tonnage 45796 stay duration 16 days,4,ask_tariff_rates
Port incident: MSCU1234567 collapsed during stacking at yard block B2,3,report_port_incident
Regulations for handling automobiles IMO class 3 at LBCT?,8,ask_regulations
What is the pilotage fee for LOA 187m vessel entering Hong Kong?,4,ask_tariff_rates
Requesting vessel schedule for HMM Busan IMO 9940888,1,ask_vessel_schedule
Out of gauge cargo declaration: automobiles dimensions 14x5x3m,9,declare_cargo_manifest
Berth change request: ZIM Haifa needs deeper draft berth 23 draft 9m,5,modify_berth_booking
Schedule inquiry: ONE Bangkok arriving Hong Kong berth 2,1,ask_vessel_schedule
Immigration formalities for crew change on Maersk Edmonton at Hamburg,8,ask_regulations
What are the cargo handling charges for electronics per metric ton at HIT?,4,ask_tariff_rates
Reefer cargo list attached for ONE Bangkok 10019 refrigerated containers set temps included,9,declare_cargo_manifest
Container TCLU1112223 customs inspection status?,6,track_container
Extend stay: ZIM Haifa requires additional 15 days alongside for coal,5,modify_berth_booking
Standby tug for COSCO Shanghai during cargo transfer operations,7,request_pilotage_tug
What is the ETB for ZIM Haifa at terminal APM?,1,ask_vessel_schedule
Cancel pilot order for ONE Bangkok ETA changed to 2024-05-28,5,modify_berth_booking
Demurrage rates for containers at LBCT after free time expires,4,ask_tariff_rates
Dangerous goods manifest: LNG UN number 2195 class 4 container MAEU9876543,9,declare_cargo_manifest
Requesting vessel schedule for COSCO Shanghai IMO 9591299,1,ask_vessel_schedule
Book berth for ONE Bangkok at CTB terminal ETA 2024-09-21 draft 16m alongside port,0,request_berth_booking
What is the pilotage fee for LOA 187m vessel entering Ningbo?,4,ask_tariff_rates
Uploading packing list for container EGLV4445556 HS 2709.00 weight 13898kg,2,submit_customs_docs
Requesting anchorage for Evergreen Tokyo awaiting berth availability for crude oil discharge,0,request_berth_booking
Out of gauge cargo declaration: automobiles dimensions 11x2x2m,9,declare_cargo_manifest
Submitting manifest: dry van containers total 10811 TEU on Hapag Dubai,9,declare_cargo_manifest
Maersk Edmonton requesting quay space for discharge of wheat ETA 2024-09-12 LOA 200m GRT 67200,0,request_berth_booking
Incident: HMM Busan allision with jetty during berthing maneuver,3,report_port_incident
Pilotage required for bulk carrier Hapag Dubai draft 11m arriving 2024-04-12,7,request_pilotage_tug
Manifest amendment: container TCLU1112223 cargo description changed to wheat,9,declare_cargo_manifest
Mooring gang requested for HMM Busan at berth 7 ETA 2024-02-14,7,request_pilotage_tug
Reefer cargo list attached for ZIM Haifa 16326 refrigerated containers set temps included,9,declare_cargo_manifest
Customs procedures for transshipment cargo at Ningbo,8,ask_regulations
Cargo manifest declaration for Hapag Dubai voyage 58 loading electronics destination Germany,9,declare_cargo_manifest
Certificate of origin attached for frozen meat HS code 0901.11 preferential origin USA,2,submit_customs_docs
Container TCLU1112223 customs inspection status?,6,track_container
Container TCLU1112223 customs inspection status?,6,track_container
Stevedoring charges for soybeans discharge rate 355 MT per hour,4,ask_tariff_rates
Environmental incident: oil spill from COSCO Shanghai at anchorage during bunkering,3,report_port_incident
Container HLCU5556667 loaded on which vessel voyage?,6,track_container
Security alert: unauthorized personnel near Matson terminal perimeter,3,report_port_incident
Escort tug request for Hapag Dubai in restricted channel due to rough seas,7,request_pilotage_tug
Customs docs: commercial invoice 14015 LNG value 4488736 Incoterm DDP,2,submit_customs_docs
Reporting delay: cargo operations suspended at terminal APM due to high winds,3,report_port_incident
Environmental compliance: scrubber washwater discharge rules at Hong Kong,8,ask_regulations
Berth reservation: COSCO Shanghai arriving 2024-07-28 with open top containers total 2126 TEU,0,request_berth_booking
Bulk cargo declaration: bauxite 75996 MT shipper Louis Dreyfus consignee Cargill,9,declare_cargo_manifest
Regulations for handling LNG IMO class 4 at APM?,8,ask_regulations
Cancel berth reservation for HMM Busan voyage 123,5,modify_berth_booking
Status inquiry: YMLU7778889 customs hold or released?,6,track_container
Container ZIMU1239874 customs inspection status?,6,track_container
Reporting equipment failure: crane RMG02 breakdown at berth 10,3,report_port_incident
Ballast water management requirements at Ningbo for ONE Bangkok,8,ask_regulations
Reschedule: HMM Busan advance cargo operations to 2024-05-20 due to weather,5,modify_berth_booking
Berth request: COSCO Shanghai IMO 9865322 arriving 2024-03-28 with 17245 MT of electronics FOB,0,request_berth_booking
Container MAEU9876543 customs inspection status?,6,track_container
Customs procedures for transshipment cargo at Shanghai,8,ask_regulations
Final cargo manifest for ONE Bangkok total 10350 MT 11771 TEU Ningbo to Turkey,9,declare_cargo_manifest
Customs procedures for transshipment cargo at Los Angeles,8,ask_regulations
Incident report: HMM Busan damaged fender at berth 11 during mooring,3,report_port_incident
Standby tug for MSC Geneva during cargo transfer operations,7,request_pilotage_tug
Requesting wharfage rates for cruise ship vessels at Antwerp,4,ask_tariff_rates
Submitting SAD document for import of electronics origin Chile consignee Glencore,2,submit_customs_docs
Submitting manifest: reefer containers total 5567 TEU on ZIM Haifa,9,declare_cargo_manifest
Safety incident: crew injury on MSC Geneva during lashing operations,3,report_port_incident
Customs docs: commercial invoice 82133 iron ore value 4996197 Incoterm DDP,2,submit_customs_docs
What are the ISPS security requirements for ONE Bangkok at Busan?,8,ask_regulations
Reschedule: HMM Busan advance cargo operations to 2024-08-28 due to weather,5,modify_berth_booking
Demurrage rates for containers at CTA after free time expires,4,ask_tariff_rates
OPL (Outer Port Limit) anchorage regulations for ro-ro vessel vessels,8,ask_regulations
Tariff inquiry: container storage fees for dry van after 9 days free time,4,ask_tariff_rates
Phytosanitary certificate submitted for agricultural cargo wheat container COSU7654321,2,submit_customs_docs
Safety incident: crew injury on HMM Busan during lashing operations,3,report_port_incident
Track container OOLU4567890 last reported location?,6,track_container
What are the ISPS security requirements for Hapag Dubai at Singapore?,8,ask_regulations
Final cargo manifest for Maersk Edmonton total 16824 MT 13918 TEU Dubai to France,9,declare_cargo_manifest
Immigration formalities for crew change on MSC Geneva at Hamburg,8,ask_regulations
Reschedule: Evergreen Tokyo advance cargo operations to 2024-04-28 due to weather,5,modify_berth_booking
Arrival window for MSC Geneva at pilot station 3 to 27,1,ask_vessel_schedule
Submitting manifest: tank containers total 8898 TEU on ONE Bangkok,9,declare_cargo_manifest
Request berth allocation for MV Evergreen Tokyo LOA 319m beam 35m draft 15m ETA 2024-06-23 cargo wheat,0,request_berth_booking
What are the cargo handling charges for steel coils per metric ton at LBCT?,4,ask_tariff_rates
Container YMLU7778889 customs inspection status?,6,track_container
Request berth allocation for MV ZIM Haifa LOA 294m beam 51m draft 14m ETA 2024-09-16 cargo crude oil,0,request_berth_booking
Cargo manifest declaration for ONE Bangkok voyage 11 loading chemicals destination Spain,9,declare_cargo_manifest
Tug services: ZIM Haifa unberthing from LBCT ETD 2024-03-17,7,request_pilotage_tug
Environmental compliance: scrubber washwater discharge rules at Los Angeles,8,ask_regulations
Dangerous goods manifest: electronics UN number 2938 class 2 container HLCU5556667,9,declare_cargo_manifest
Where is container TCLU1112223 currently in port?,6,track_container
Requesting wharfage rates for bulk carrier vessels at Singapore,4,ask_tariff_rates
Tracking: HLCU5556667 discharge completion time at terminal CTA,6,track_container
What are the ISPS security requirements for Maersk Edmonton at Hong Kong?,8,ask_regulations
Reefer cargo list attached for Maersk Edmonton 1780 refrigerated containers set temps included,9,declare_cargo_manifest
Customs entry filed: Bill of Lading MAEU3577881 container OOLU4567890 cargo wheat,2,submit_customs_docs
Berth request: ZIM Haifa IMO 9705477 arriving 2024-08-15 with 33010 MT of LNG FOB,0,request_berth_booking
Cargo manifest declaration for MSC Geneva voyage 638 loading electronics destination Turkey,9,declare_cargo_manifest
Container HLCU5556667 customs inspection status?,6,track_container
ETD for HMM Busan after cargo operations complete?,1,ask_vessel_schedule
Certificate of origin attached for chemicals HS code 6203.42 preferential origin China,2,submit_customs_docs
Immigration formalities for crew change on CMA CGM Rio at Los Angeles,8,ask_regulations
Regulations for handling LNG IMO class 9 at LBCT?,8,ask_regulations
Incident report: ZIM Haifa damaged fender at berth 2 during mooring,3,report_port_incident
Request berth allocation for MV Hapag Dubai LOA 203m beam 51m draft 11m ETA 2024-09-23 cargo LNG,0,request_berth_booking
Escort tug request for COSCO Shanghai in restricted channel due to thunderstorms,7,request_pilotage_tug
Where is container MAEU9876543 currently in port?,6,track_container
ETD for ZIM Haifa after cargo operations complete?,1,ask_vessel_schedule
Environmental compliance: scrubber washwater discharge rules at Shanghai,8,ask_regulations
Order pilot for Yang Ming Kaohsiung LOA 392m GT 45509 ETA pilot station 2024-04-21,7,request_pilotage_tug
Manifest amendment: container COSU7654321 cargo description changed to steel coils,9,declare_cargo_manifest
Schedule inquiry: Evergreen Tokyo arriving Hamburg berth 11,1,ask_vessel_schedule
Request berth allocation for MV CMA CGM Rio LOA 202m beam 46m draft 11m ETA 2024-05-12 cargo LNG,0,request_berth_booking
ETA for Evergreen Tokyo voyage 799 from China?,1,ask_vessel_schedule
Need berth booking for bulk carrier HMM Busan carrying frozen meat ETA 2024-09-14 LOA 355 meters,0,request_berth_booking
Extend stay: HMM Busan requires additional 9 days alongside for iron ore,5,modify_berth_booking
Requesting anchorage for Hapag Dubai awaiting berth availability for soybeans discharge,0,request_berth_booking
Tug services: Evergreen Tokyo unberthing from APM ETD 2024-01-12,7,request_pilotage_tug
Certificate of origin attached for wheat HS code 8703.23 preferential origin South Africa,2,submit_customs_docs
Is ZIMU1239874 available for collection at Delta gate?,6,track_container
Is HLCU5556667 available for collection at Delta gate?,6,track_container
Environmental incident: oil spill from Hapag Dubai at anchorage during bunkering,3,report_port_incident
Berth reservation: Yang Ming Kaohsiung arriving 2024-07-28 with reefer containers total 4289 TEU,0,request_berth_booking
Need pier allocation for tanker Hapag Dubai loading wheat ETD 2024-09-27,0,request_berth_booking
Need berth booking for bulk carrier CMA CGM Rio carrying LNG ETA 2024-05-16 LOA 196 meters,0,request_berth_booking
Port state control inspection procedures for Singapore flag vessels,8,ask_regulations
Berth swap requested between CMA CGM Rio and COSCO Shanghai at APM,5,modify_berth_booking
Port incident: ONEU3334445 collapsed during stacking at yard block E5,3,report_port_incident
Requesting anchorage for ONE Bangkok awaiting berth availability for bauxite discharge,0,request_berth_booking
Track container ONEU3334445 last reported location?,6,track_container
Need berth booking for car carrier ONE Bangkok carrying steel coils ETA 2024-06-20 LOA 185 meters,0,request_berth_booking
What are the ISPS security requirements for HMM Busan at Singapore?,8,ask_regulations
Port state control inspection procedures for Singapore flag vessels,8,ask_regulations
Port incident: YMLU7778889 collapsed during stacking at yard block D4,3,report_port_incident
Environmental compliance: scrubber washwater discharge rules at Antwerp,8,ask_regulations
Reporting delay: cargo operations suspended at terminal Matson due to heavy rain,3,report_port_incident
Tracking: YMLU7778889 discharge completion time at terminal APM,6,track_container
Standby tug for MSC Geneva during cargo transfer operations,7,request_pilotage_tug
What is the ETB for ZIM Haifa at terminal APM?,1,ask_vessel_schedule
Stevedoring charges for textiles discharge rate 1546 MT per hour,4,ask_tariff_rates
Documentation submitted: cargo manifest for ONE Bangkok voyage 686 Shanghai,2,submit_customs_docs
Double tug configuration for ONE Bangkok due to adverse currents,7,request_pilotage_tug
Double tug configuration for Hapag Dubai due to adverse currents,7,request_pilotage_tug
Port incident: ONEU3334445 collapsed during stacking at yard block A1,3,report_port_incident
Cargo manifest declaration for ZIM Haifa voyage 517 loading iron ore destination Turkey,9,declare_cargo_manifest
Berth change request: HMM Busan needs deeper draft berth 23 draft 13m,5,modify_berth_booking
Safety incident: crew injury on HMM Busan during lashing operations,3,report_port_incident
Order pilot for Hapag Dubai LOA 201m GT 98966 ETA pilot station 2024-07-12,7,request_pilotage_tug
Extend stay: HMM Busan requires additional 6 days alongside for crude oil,5,modify_berth_booking
Final cargo manifest for ONE Bangkok total 19992 MT 3213 TEU Singapore to UK,9,declare_cargo_manifest
Requesting vessel schedule for MSC Geneva IMO 9086847,1,ask_vessel_schedule
Incident: HMM Busan allision with jetty during berthing maneuver,3,report_port_incident
Reschedule: Hapag Dubai advance cargo operations to 2024-01-20 due to weather,5,modify_berth_booking
Is MSCU1234567 available for collection at Delta gate?,6,track_container
Berth swap requested between Evergreen Tokyo and MSC Geneva at Euromax,5,modify_berth_booking
Is OOLU4567890 available for collection at PSA gate?,6,track_container
Environmental compliance: scrubber washwater discharge rules at Antwerp,8,ask_regulations
Demurrage rates for containers at HIT after free time expires,4,ask_tariff_rates
Phytosanitary certificate submitted for agricultural cargo frozen meat container TCLU1112223,2,submit_customs_docs
Port dues for COSCO Shanghai net tonnage 25379 stay duration 4 days,4,ask_tariff_rates
Submitting manifest: open top containers total 1132 TEU on HMM Busan,9,declare_cargo_manifest
Double tug configuration for COSCO Shanghai due to adverse currents,7,request_pilotage_tug
Tug services: Yang Ming Kaohsiung unberthing from Delta ETD 2024-03-20,7,request_pilotage_tug
Pilotage required for bulk carrier ZIM Haifa draft 16m arriving 2024-01-19,7,request_pilotage_tug
Certificate of origin attached for soybeans HS code 8703.23 preferential origin Australia,2,submit_customs_docs
What is the ETB for COSCO Shanghai at terminal Delta?,1,ask_vessel_schedule
Request berth allocation for MV ONE Bangkok LOA 358m beam 57m draft 11m ETA 2024-03-14 cargo steel coils,0,request_berth_booking
Phytosanitary certificate submitted for agricultural cargo iron ore container YMLU7778889,2,submit_customs_docs
Requesting vessel schedule for Hapag Dubai IMO 9603587,1,ask_vessel_schedule
Out of gauge cargo declaration: chemicals dimensions 11x3x4m,9,declare_cargo_manifest
What are the cargo handling charges for automobiles per metric ton at Delta?,4,ask_tariff_rates
Tug services: HMM Busan unberthing from CTB ETD 2024-07-25,7,request_pilotage_tug
Tracking: OOLU4567890 discharge completion time at terminal SSA,6,track_container
Immigration formalities for crew change on Hapag Dubai at Rotterdam,8,ask_regulations
Bulk cargo declaration: coal 65182 MT shipper Vitol consignee Louis Dreyfus,9,declare_cargo_manifest
Customs entry filed: Bill of Lading HLCU4469681 container MSCU1234567 cargo electronics,2,submit_customs_docs
Environmental incident: oil spill from CMA CGM Rio at anchorage during bunkering,3,report_port_incident
Out of gauge cargo declaration: steel coils dimensions 6x2x2m,9,declare_cargo_manifest
Port dues for CMA CGM Rio net tonnage 46883 stay duration 20 days,4,ask_tariff_rates
Berth request: COSCO Shanghai IMO 9245369 arriving 2024-03-24 with 28703 MT of frozen meat FOB,0,request_berth_booking
Tug services: HMM Busan unberthing from LBCT ETD 2024-09-25,7,request_pilotage_tug
Tug services: COSCO Shanghai unberthing from APM ETD 2024-06-22,7,request_pilotage_tug
Berth request: MSC Geneva IMO 9995805 arriving 2024-02-22 with 58347 MT of wheat FOB,0,request_berth_booking
Order pilot for Evergreen Tokyo LOA 315m GT 99834 ETA pilot station 2024-09-16,7,request_pilotage_tug
When is COSCO Shanghai expected to arrive at Hamburg?,1,ask_vessel_schedule
Cancel berth reservation for MSC Geneva voyage 213,5,modify_berth_booking
Pilotage required for ro-ro vessel ZIM Haifa draft 11m arriving 2024-09-22,7,request_pilotage_tug
Submitting customs declaration for steel coils HS code 3004.90 value 1046163 CIF,2,submit_customs_docs
Mooring gang requested for Yang Ming Kaohsiung at berth 12 ETA 2024-05-21,7,request_pilotage_tug
Double tug configuration for ZIM Haifa due to adverse currents,7,request_pilotage_tug
Dangerous goods manifest: crude oil UN number 1849 class 2 container HLCU5556667,9,declare_cargo_manifest
Security alert: unauthorized personnel near SSA terminal perimeter,3,report_port_incident
Reefer cargo list attached for ONE Bangkok 19171 refrigerated containers set temps included,9,declare_cargo_manifest
Submitting SAD document for import of automobiles origin China consignee Vitol,2,submit_customs_docs
OPL (Outer Port Limit) anchorage regulations for tanker vessels,8,ask_regulations
Track container EGLV4445556 last reported location?,6,track_container
Book berth for Maersk Edmonton at CTB terminal ETA 2024-05-12 draft 13m alongside starboard,0,request_berth_booking
Berth request: Maersk Edmonton IMO 9473209 arriving 2024-07-25 with 60004 MT of iron ore FOB,0,request_berth_booking
Documentation submitted: cargo manifest for Evergreen Tokyo voyage 410 Shanghai,2,submit_customs_docs
What are the cargo handling charges for bauxite per metric ton at Delta?,4,ask_tariff_rates
Environmental incident: oil spill from CMA CGM Rio at anchorage during bunkering,3,report_port_incident
Track container TCLU1112223 last reported location?,6,track_container
Requesting anchorage for ONE Bangkok awaiting berth availability for automobiles discharge,0,request_berth_booking
Customs procedures for transshipment cargo at Dubai,8,ask_regulations
Documentation submitted: cargo manifest for MSC Geneva voyage 724 Dubai,2,submit_customs_docs
Standby tug for COSCO Shanghai during cargo transfer operations,7,request_pilotage_tug
Phytosanitary certificate submitted for agricultural cargo electronics container HLCU5556667,2,submit_customs_docs
Environmental compliance: scrubber washwater discharge rules at Hong Kong,8,ask_regulations
Is COSU7654321 available for collection at CTA gate?,6,track_container
Requesting anchorage for COSCO Shanghai awaiting berth availability for containers discharge,0,request_berth_booking
Cargo manifest declaration for HMM Busan voyage 126 loading chemicals destination France,9,declare_cargo_manifest
Evergreen Tokyo requesting quay space for discharge of textiles ETA 2024-05-27 LOA 293m GRT 68568,0,request_berth_booking
What is the pilotage fee for LOA 210m vessel entering Busan?,4,ask_tariff_rates
Request tug assistance: Yang Ming Kaohsiung berthing at berth 10 wind force 4,7,request_pilotage_tug
Incident: HMM Busan allision with jetty during berthing maneuver,3,report_port_incident
Stevedoring charges for wheat discharge rate 1713 MT per hour,4,ask_tariff_rates
Uploading packing list for container MAEU9876543 HS 6203.42 weight 4322kg,2,submit_customs_docs
Modify: ONE Bangkok shifting from berth 7 to 24 for cargo segregation,5,modify_berth_booking
Customs entry filed: Bill of Lading HLCU1303490 container COSU7654321 cargo coal,2,submit_customs_docs
Arrival window for COSCO Shanghai at pilot station 10 to 22,1,ask_vessel_schedule
Regulations for handling iron ore IMO class 8 at CTA?,8,ask_regulations
Safety incident: crew injury on Maersk Edmonton during lashing operations,3,report_port_incident
